,payment_sequential,payment_type,payment_installments,payment_value
9400,1,credit_card,1,31.96
9401,1,credit_card,2,46.78
9402,2,voucher,1,30.0
9403,1,credit_card,5,110.95
9404,1,credit_card,2,119.97
9405,1,credit_card,2,579.22
9406,1,credit_card,5,61.69
9407,1,boleto,1,65.03
9408,1,credit_card,3,74.29
9409,1,credit_card,1,50.31
9410,1,credit_card,3,300.49
9411,1,boleto,1,50.09
9412,1,credit_card,4,94.55
9413,1,credit_card,1,190.37
9414,1,boleto,1,143.92
9415,1,credit_card,4,1007.36
9416,1,credit_card,10,121.88
9417,1,credit_card,8,165.42
9418,1,credit_card,1,53.58
9419,2,voucher,1,25.0
9420,1,credit_card,10,188.2
9421,1,credit_card,3,127.81
9422,1,credit_card,4,123.55
9423,1,credit_card,1,98.56
9424,1,boleto,1,52.38
9425,1,credit_card,2,170.62
9426,1,debit_card,1,22.38
9427,1,boleto,1,17.62
9428,1,credit_card,6,308.28
9429,1,credit_card,6,187.23
9430,1,credit_card,3,174.86
9431,1,credit_card,2,285.54
9432,1,credit_card,6,206.99
9433,1,credit_card,1,41.85
9434,1,credit_card,2,94.71
9435,1,boleto,1,519.22
9436,1,voucher,1,1.66
9437,1,credit_card,8,194.0
9438,1,credit_card,1,698.63
9439,1,credit_card,3,54.34
9440,1,credit_card,2,1140.12
9441,1,credit_card,2,63.12
9442,1,credit_card,2,48.75
9443,1,credit_card,10,349.93
9444,1,credit_card,1,88.44
9445,1,boleto,1,148.98
9446,1,credit_card,1,37.09
9447,1,credit_card,3,185.94
9448,1,credit_card,4,46.11
9449,1,credit_card,1,325.95
9450,1,credit_card,2,178.74
9451,1,voucher,1,20.0
9452,1,boleto,1,49.99
9453,1,boleto,1,130.56
9454,1,credit_card,1,37.15
9455,1,credit_card,2,111.71
9456,1,boleto,1,117.93
9457,1,credit_card,4,178.27
9458,4,voucher,1,9.18
9459,1,boleto,1,85.24
9460,1,credit_card,8,80.2
9461,1,credit_card,1,18.89
9462,1,credit_card,1,77.09
9463,1,credit_card,3,159.12
9464,1,credit_card,2,48.44
9465,1,credit_card,3,161.37
9466,1,credit_card,1,188.94
9467,1,credit_card,8,83.86
9468,1,credit_card,6,73.53
9469,1,boleto,1,32.77
9470,1,credit_card,1,279.5
9471,1,boleto,1,91.66
9472,1,credit_card,1,59.44
9473,1,credit_card,5,83.2
9474,1,credit_card,10,2827.0
9475,1,credit_card,5,55.1
9476,1,credit_card,10,755.92
9477,1,credit_card,5,200.23
9478,1,credit_card,3,34.0
9479,1,credit_card,6,324.72
9480,1,credit_card,6,64.05
9481,1,credit_card,2,65.69
9482,1,credit_card,3,283.32
9483,1,credit_card,1,47.91
9484,1,credit_card,5,164.94
9485,1,credit_card,1,116.84
9486,1,credit_card,1,45.19
9487,1,credit_card,1,186.05
9488,1,credit_card,1,50.87
9489,1,credit_card,1,22.84
9490,8,voucher,1,39.08
9491,1,boleto,1,36.01
9492,1,credit_card,1,88.08
9493,1,credit_card,1,67.94
9494,1,boleto,1,68.63
9495,1,credit_card,7,689.66
9496,1,credit_card,2,37.69
9497,1,credit_card,1,0.33
9498,1,credit_card,5,116.46
9499,1,credit_card,2,53.73
9500,1,credit_card,7,150.09
9501,1,credit_card,2,113.71
9502,1,boleto,1,77.57
9503,1,credit_card,4,446.51
9504,1,boleto,1,28.24
9505,1,credit_card,1,52.88
9506,1,credit_card,2,115.82
9507,1,credit_card,2,111.78
9508,1,credit_card,2,142.3
9509,1,boleto,1,137.21
9510,1,credit_card,2,225.51
9511,1,credit_card,2,98.98
9512,1,boleto,1,189.09
9513,1,credit_card,10,110.76
9514,1,boleto,1,55.1
9515,1,credit_card,3,106.9
9516,1,credit_card,4,465.39
9517,1,credit_card,6,133.75
9518,1,voucher,1,25.0
9519,1,credit_card,8,106.77
9520,1,credit_card,1,139.04
9521,1,boleto,1,40.42
9522,1,credit_card,1,47.24
9523,1,credit_card,10,148.79
9524,1,credit_card,3,148.23
9525,1,boleto,1,190.33
9526,1,boleto,1,39.84
9527,1,credit_card,1,157.38
9528,1,boleto,1,167.51
9529,2,voucher,1,100.0
9530,1,credit_card,4,45.73
9531,1,credit_card,8,678.36
9532,1,boleto,1,194.0
9533,1,boleto,1,61.8
9534,1,boleto,1,203.67
9535,1,credit_card,1,17.17
9536,1,credit_card,1,73.16
9537,1,credit_card,2,63.69
9538,1,boleto,1,127.66
9539,1,credit_card,1,20.29
9540,1,credit_card,2,164.66
9541,1,credit_card,1,85.6
9542,1,credit_card,3,180.82
9543,1,boleto,1,202.12
9544,1,credit_card,2,88.13
9545,1,boleto,1,55.04
9546,1,credit_card,1,109.28
9547,1,credit_card,3,90.17
9548,1,boleto,1,34.17
9549,1,credit_card,2,27.59
9550,1,credit_card,2,812.85
9551,1,boleto,1,363.01
9552,1,credit_card,1,102.2
9553,1,credit_card,4,632.6
9554,1,credit_card,8,504.04
9555,1,credit_card,1,41.27
9556,1,credit_card,10,282.3
9557,1,credit_card,2,126.54
9558,1,voucher,1,88.49
9559,1,credit_card,2,66.63
9560,1,voucher,1,137.06
9561,1,credit_card,1,138.66
9562,1,credit_card,10,335.47
9563,1,credit_card,1,102.76
9564,1,credit_card,1,50.76
9565,1,credit_card,2,130.85
9566,1,credit_card,5,84.43
9567,1,credit_card,4,187.97
9568,1,credit_card,3,104.59
9569,1,credit_card,1,37.17
9570,1,voucher,1,65.78
9571,1,credit_card,1,54.53
9572,1,boleto,1,106.22
9573,1,credit_card,7,71.14
9574,1,credit_card,2,138.62
9575,1,credit_card,10,168.36
9576,1,credit_card,1,63.28
9577,1,credit_card,3,126.9
9578,1,credit_card,2,275.34
9579,1,credit_card,10,607.43
9580,1,credit_card,10,2960.05
9581,1,credit_card,1,61.22
9582,1,boleto,1,88.9
9583,1,boleto,1,102.87
9584,1,credit_card,3,202.31
9585,1,credit_card,1,96.8
9586,1,boleto,1,40.78
9587,1,credit_card,2,64.55
9588,1,credit_card,1,37.09
9589,1,credit_card,2,137.5
9590,1,credit_card,4,146.12
9591,1,credit_card,1,110.36
9592,1,credit_card,2,71.79
9593,1,credit_card,1,52.05
9594,1,credit_card,2,138.56
9595,1,credit_card,1,47.91
9596,1,boleto,1,160.12
9597,1,credit_card,1,35.45
9598,1,credit_card,4,208.88
9599,1,debit_card,1,2333.97
9600,5,voucher,1,9.8
9601,1,credit_card,4,235.31
9602,1,boleto,1,107.87
9603,1,credit_card,1,291.43
9604,1,boleto,1,32.29
9605,1,credit_card,1,31.51
9606,1,credit_card,10,146.36
9607,1,credit_card,6,156.64
9608,1,credit_card,4,90.99
9609,1,credit_card,3,92.9
9610,1,credit_card,7,379.71
9611,1,credit_card,1,86.72
9612,1,boleto,1,136.92
9613,1,credit_card,8,86.4
9614,1,boleto,1,329.22
9615,1,credit_card,2,57.79
9616,1,credit_card,1,38.09
9617,1,credit_card,3,156.19
9618,1,credit_card,2,107.2
9619,1,boleto,1,197.7
9620,1,boleto,1,66.39
9621,1,credit_card,1,29.89
9622,1,boleto,1,350.34
9623,1,credit_card,4,49.52
9624,1,credit_card,5,324.06
9625,1,credit_card,4,49.42
9626,1,boleto,1,51.82
9627,2,voucher,1,28.89
9628,2,voucher,1,145.46
9629,1,boleto,1,59.69
9630,1,boleto,1,207.33
9631,1,credit_card,2,41.34
9632,1,credit_card,3,81.78
9633,1,boleto,1,86.64
9634,2,voucher,1,18.25
9635,1,credit_card,3,134.17
9636,2,voucher,1,50.0
9637,1,credit_card,1,97.39
9638,1,credit_card,1,89.58
9639,1,credit_card,8,865.78
9640,1,boleto,1,36.23
9641,1,credit_card,2,64.48
9642,1,credit_card,2,68.62
9643,1,boleto,1,56.38
9644,1,credit_card,1,58.72
9645,1,credit_card,2,99.65
9646,1,boleto,1,147.15
9647,1,credit_card,4,45.86
9648,1,credit_card,3,62.0
9649,1,boleto,1,20.62
9650,1,boleto,1,245.99
9651,1,credit_card,3,343.9
9652,1,boleto,1,29.78
9653,1,credit_card,4,78.38
9654,1,credit_card,4,116.94
9655,1,credit_card,3,212.72
9656,1,credit_card,4,153.1
9657,1,credit_card,1,362.15
9658,1,credit_card,2,27.29
9659,1,credit_card,4,48.67
9660,1,credit_card,3,142.97
9661,1,credit_card,7,147.47
9662,1,credit_card,4,239.6
9663,1,credit_card,4,194.53
9664,1,credit_card,1,37.77
9665,1,credit_card,1,1.67
9666,1,boleto,1,106.87
9667,1,boleto,1,117.42
9668,2,credit_card,1,13.9
9669,1,boleto,1,90.18
9670,1,credit_card,4,47.13
9671,1,credit_card,1,94.12
9672,1,boleto,1,87.51
9673,1,credit_card,7,245.35
9674,1,credit_card,1,87.39
9675,1,credit_card,2,172.09
9676,1,credit_card,5,593.62
9677,1,boleto,1,85.24
9678,1,credit_card,1,35.72
9679,1,credit_card,5,56.37
9680,1,credit_card,1,142.71
9681,1,credit_card,1,4.16
9682,1,credit_card,3,255.7
9683,1,credit_card,2,135.22
9684,1,credit_card,5,54.92
9685,1,credit_card,1,171.84
9686,1,boleto,1,584.11
9687,1,credit_card,6,309.77
9688,1,boleto,1,74.05
9689,1,credit_card,4,106.86
9690,1,credit_card,3,206.87
9691,1,credit_card,1,63.42
9692,1,credit_card,2,93.83
9693,1,boleto,1,175.35
9694,1,credit_card,3,84.14
9695,1,credit_card,2,139.31
9696,1,credit_card,10,142.27
9697,1,credit_card,1,137.08
9698,1,credit_card,3,163.95
9699,1,credit_card,9,193.99
9700,1,boleto,1,96.8
9701,1,credit_card,3,87.88
9702,1,credit_card,4,83.57
9703,1,credit_card,8,394.42
9704,1,credit_card,4,138.07
9705,1,voucher,1,112.29
9706,1,credit_card,2,89.48
9707,1,credit_card,1,43.31
9708,1,credit_card,1,214.16
9709,1,credit_card,4,87.21
9710,1,credit_card,10,1902.55
9711,1,credit_card,1,99.67
9712,1,boleto,1,305.79
9713,1,credit_card,1,141.9
9714,1,credit_card,3,143.96
9715,1,credit_card,4,54.0
9716,1,credit_card,3,45.61
9717,1,credit_card,1,54.37
9718,1,credit_card,5,116.94
9719,1,credit_card,3,70.88
9720,1,credit_card,1,226.97
9721,1,credit_card,8,233.4
9722,1,credit_card,1,66.67
9723,1,credit_card,8,305.31
9724,1,boleto,1,67.72
9725,1,boleto,1,181.68
9726,1,credit_card,4,246.92
9727,1,credit_card,7,111.02
9728,1,credit_card,1,78.97
9729,1,credit_card,1,33.23
9730,1,credit_card,3,281.3
9731,1,credit_card,1,119.57
9732,1,credit_card,6,354.24
9733,1,credit_card,4,75.25
9734,1,credit_card,3,129.37
9735,1,credit_card,1,237.9
9736,1,credit_card,5,54.22
9737,1,credit_card,4,45.13
9738,1,credit_card,2,196.46
9739,1,credit_card,8,137.2
9740,1,credit_card,2,197.7
9741,1,credit_card,1,73.13
9742,1,credit_card,9,155.14
9743,1,credit_card,5,146.04
9744,1,credit_card,1,45.09
9745,1,boleto,1,75.07
9746,1,boleto,1,153.13
9747,1,credit_card,8,161.77
9748,1,credit_card,2,182.02
9749,1,credit_card,2,90.17
9750,1,credit_card,1,101.03
9751,1,boleto,1,146.15
9752,2,voucher,1,75.5
9753,1,credit_card,1,0.14
9754,1,credit_card,3,67.43
9755,1,credit_card,4,152.04
9756,1,voucher,1,486.56
9757,1,credit_card,5,52.04
9758,1,credit_card,4,110.77
9759,1,credit_card,4,177.08
9760,1,credit_card,1,55.22
9761,1,boleto,1,26.6
9762,1,credit_card,8,406.74
9763,1,credit_card,3,123.06
9764,1,credit_card,3,99.34
9765,1,credit_card,2,351.46
9766,1,boleto,1,115.45
9767,1,credit_card,5,54.98
9768,2,voucher,1,42.28
9769,1,credit_card,1,66.67
9770,1,credit_card,7,131.75
9771,1,credit_card,1,95.31
9772,1,boleto,1,32.23
9773,1,credit_card,10,132.48
9774,1,credit_card,2,22.77
9775,1,credit_card,5,55.64
9776,1,credit_card,1,168.8
9777,1,credit_card,2,144.97
9778,1,credit_card,1,76.66
9779,1,boleto,1,96.33
9780,1,credit_card,8,133.25
9781,1,credit_card,1,34.85
9782,1,boleto,1,135.77
9783,1,credit_card,3,394.16
9784,1,credit_card,2,135.0
9785,1,credit_card,5,233.06
9786,1,credit_card,5,54.11
9787,1,credit_card,1,85.14
9788,1,boleto,1,27.68
9789,1,credit_card,3,462.72
9790,1,credit_card,6,197.29
9791,1,boleto,1,59.89
9792,2,voucher,1,100.0
9793,1,credit_card,3,214.41
9794,1,credit_card,10,2009.62
9795,1,boleto,1,257.34
9796,1,credit_card,2,64.9
9797,1,credit_card,2,123.67
9798,1,credit_card,7,155.64
9799,1,credit_card,8,845.81
9800,1,credit_card,8,403.42
9801,6,voucher,1,8.0
9802,1,credit_card,1,75.17
9803,1,credit_card,2,142.7
9804,1,credit_card,8,182.68
9805,1,credit_card,1,79.63
9806,1,boleto,1,254.41
9807,1,credit_card,1,47.67
9808,1,debit_card,1,361.07
9809,1,credit_card,4,725.99
9810,1,credit_card,5,192.69
9811,1,credit_card,1,81.15
9812,1,boleto,1,40.27
9813,11,voucher,1,5.78
9814,1,credit_card,1,154.33
9815,1,credit_card,8,87.84
9816,1,credit_card,5,74.03
9817,1,boleto,1,465.89
9818,1,credit_card,1,108.37
9819,1,credit_card,6,157.72
9820,1,boleto,1,190.48
9821,1,credit_card,1,69.05
9822,1,credit_card,1,82.01
9823,1,credit_card,3,80.88
9824,1,credit_card,10,211.18
9825,1,credit_card,8,239.9
9826,1,credit_card,3,137.99
9827,1,credit_card,1,92.87
9828,1,credit_card,2,199.79
9829,1,credit_card,1,73.25
9830,1,credit_card,4,199.96
9831,1,credit_card,6,109.69
9832,3,voucher,1,35.4
9833,1,credit_card,3,161.46
9834,1,credit_card,2,255.58
9835,1,boleto,1,71.92
9836,1,credit_card,1,148.14
9837,1,credit_card,8,107.39
9838,1,credit_card,5,129.84
9839,1,credit_card,5,261.16
9840,1,credit_card,1,36.78
9841,1,debit_card,1,42.41
9842,1,boleto,1,64.32
9843,1,credit_card,1,32.39
9844,1,credit_card,1,84.16
9845,1,credit_card,2,129.45
9846,1,credit_card,8,3526.46
9847,1,credit_card,2,136.3
9848,2,voucher,1,100.0
9849,1,boleto,1,29.63
9850,1,boleto,1,312.39
9851,1,boleto,1,43.18
9852,1,credit_card,2,96.65
9853,1,credit_card,6,63.5
9854,1,credit_card,3,178.23
9855,1,credit_card,4,220.6
9856,1,debit_card,1,43.28
9857,1,credit_card,3,36.78
9858,1,credit_card,1,73.34
9859,1,credit_card,9,94.21
9860,2,voucher,1,157.99
9861,1,credit_card,6,68.0
9862,1,credit_card,3,146.66
9863,1,credit_card,2,105.96
9864,1,credit_card,3,87.9
9865,1,credit_card,5,102.48
9866,1,credit_card,3,331.02
9867,1,boleto,1,33.6
9868,1,credit_card,4,163.16
9869,1,boleto,1,180.38
9870,1,credit_card,6,139.53
9871,1,credit_card,2,154.19
9872,1,credit_card,1,147.99
9873,1,credit_card,2,155.34
9874,1,credit_card,1,44.59
9875,1,credit_card,3,80.81
9876,1,credit_card,1,205.76
9877,1,credit_card,3,131.23
9878,1,credit_card,1,154.63
9879,4,voucher,1,27.16
9880,1,credit_card,1,48.22
9881,1,credit_card,1,65.53
9882,1,credit_card,4,41.51
9883,1,credit_card,3,126.29
9884,1,credit_card,2,45.5
9885,1,credit_card,3,62.01
9886,1,credit_card,10,111.8
9887,1,boleto,1,27.8
9888,1,credit_card,1,183.84
9889,1,credit_card,2,227.27
9890,1,boleto,1,107.1
9891,1,credit_card,10,153.39
9892,1,credit_card,1,35.13
9893,1,credit_card,1,77.16
9894,2,voucher,1,49.65
9895,1,credit_card,1,94.74
9896,1,voucher,1,88.58
9897,1,boleto,1,31.79
9898,1,credit_card,2,67.85
9899,1,credit_card,1,31.77
9900,1,boleto,1,115.15
9901,1,voucher,1,46.0
9902,1,credit_card,3,103.55
9903,1,credit_card,1,62.0
9904,1,credit_card,8,203.89
9905,1,credit_card,3,134.63
9906,1,credit_card,2,145.31
9907,1,credit_card,4,423.98
9908,1,credit_card,10,519.37
9909,1,credit_card,2,110.33
9910,5,voucher,1,3.64
9911,1,boleto,1,195.6
9912,1,credit_card,1,72.38
9913,1,credit_card,1,35.0
9914,1,credit_card,1,16.29
9915,1,credit_card,4,222.93
9916,1,credit_card,4,118.48
9917,1,credit_card,1,29.09
9918,1,credit_card,6,486.86
9919,1,credit_card,1,30.29
9920,1,credit_card,2,91.79
9921,1,boleto,1,87.37
9922,1,credit_card,3,157.13
9923,1,credit_card,10,296.27
9924,3,voucher,1,1.65
9925,1,boleto,1,81.89
9926,1,credit_card,3,87.1
9927,1,boleto,1,242.8
9928,1,credit_card,1,36.75
9929,1,credit_card,3,121.39
9930,1,credit_card,5,200.9
9931,1,credit_card,2,113.43
9932,1,boleto,1,88.29
9933,1,credit_card,1,147.98
9934,1,credit_card,3,162.25
9935,1,credit_card,1,173.23
9936,1,credit_card,10,394.77
9937,1,credit_card,2,42.58
9938,1,credit_card,5,157.7
9939,1,credit_card,8,310.85
9940,1,credit_card,5,54.86
9941,1,voucher,1,16.61
9942,1,credit_card,1,27.39
9943,1,boleto,1,85.16
9944,1,credit_card,3,145.56
9945,1,credit_card,1,32.46
9946,1,credit_card,3,223.25
9947,1,credit_card,2,178.27
9948,1,credit_card,10,126.26
9949,1,boleto,1,145.01
9950,1,credit_card,1,74.61
9951,1,credit_card,1,155.98
9952,1,boleto,1,286.25
9953,1,credit_card,6,67.22
9954,1,credit_card,2,92.66
9955,1,credit_card,1,71.44
9956,1,credit_card,7,71.73
9957,1,credit_card,1,44.01
9958,1,credit_card,6,440.71
9959,1,credit_card,1,28.23
9960,1,boleto,1,40.27
9961,1,credit_card,8,85.24
9962,1,credit_card,2,141.91
9963,1,credit_card,1,119.18
9964,1,credit_card,1,85.6
9965,1,credit_card,3,214.09
9966,1,credit_card,1,147.16
9967,1,credit_card,2,128.67
9968,1,boleto,1,34.69
9969,1,credit_card,1,28.51
9970,1,boleto,1,13.78
9971,1,credit_card,1,209.43
9972,1,credit_card,1,102.0
9973,1,credit_card,6,318.25
9974,1,credit_card,4,43.09
9975,1,credit_card,4,142.12
9976,1,credit_card,1,90.99
9977,1,credit_card,3,73.34
9978,1,credit_card,2,29.77
9979,1,credit_card,3,30.29
9980,1,credit_card,5,100.38
9981,1,credit_card,4,85.58
9982,1,credit_card,1,959.77
9983,1,credit_card,1,10.33
9984,1,boleto,1,152.35
9985,4,voucher,1,29.16
9986,1,credit_card,4,85.14
9987,1,boleto,1,90.99
9988,1,credit_card,1,46.61
9989,1,credit_card,8,93.3
9990,1,credit_card,8,331.21
9991,1,boleto,1,40.88
9992,1,credit_card,8,177.28
9993,1,credit_card,1,67.44
9994,1,credit_card,10,2616.0
9995,1,credit_card,1,137.93
9996,1,credit_card,1,47.38
9997,1,credit_card,2,138.48
9998,1,credit_card,2,134.08
9999,2,voucher,1,10.86
10000,1,credit_card,1,220.04
10001,1,boleto,1,90.18
10002,1,credit_card,4,188.4
10003,1,credit_card,2,56.78
10004,1,credit_card,6,60.49
10005,1,credit_card,1,266.4
10006,1,credit_card,15,160.99
10007,1,credit_card,10,117.94
10008,1,credit_card,2,378.38
10009,1,credit_card,1,132.05
10010,1,credit_card,1,50.68
10011,1,credit_card,5,165.03
10012,1,credit_card,8,265.64
10013,1,credit_card,3,151.61
10014,1,credit_card,3,60.62
10015,1,boleto,1,65.0
10016,1,credit_card,2,55.26
10017,1,credit_card,10,132.08
10018,2,voucher,1,39.79
10019,1,credit_card,1,43.22
10020,1,credit_card,3,80.11
10021,1,credit_card,3,35.75
10022,1,credit_card,1,6.16
10023,1,credit_card,1,64.38
10024,1,credit_card,3,186.06
10025,1,credit_card,6,198.14
10026,1,boleto,1,39.77
10027,1,credit_card,1,62.68
10028,1,credit_card,8,180.6
10029,1,boleto,1,67.3
10030,1,credit_card,4,46.72
10031,1,credit_card,2,87.73
10032,2,voucher,1,34.05
10033,1,boleto,1,38.78
10034,1,credit_card,4,212.38
10035,1,boleto,1,954.85
10036,1,credit_card,2,154.28
10037,1,credit_card,8,363.95
10038,1,credit_card,1,27.77
10039,1,credit_card,6,108.59
10040,1,credit_card,6,341.91
10041,1,credit_card,4,47.42
10042,1,credit_card,5,57.13
10043,1,credit_card,10,335.47
10044,1,boleto,1,37.61
10045,1,credit_card,1,60.42
10046,1,credit_card,1,34.84
10047,1,credit_card,2,291.63
10048,1,credit_card,4,2213.22
10049,1,credit_card,1,93.56
10050,1,voucher,1,65.0
10051,1,credit_card,6,72.67
10052,1,credit_card,2,154.36
10053,1,credit_card,2,40.6
10054,1,credit_card,1,49.42
10055,1,credit_card,1,59.33
10056,1,credit_card,2,58.99
10057,1,voucher,1,103.59
10058,1,credit_card,8,129.2
10059,1,credit_card,1,34.33
10060,1,boleto,1,261.01
10061,1,credit_card,5,518.25
10062,1,credit_card,1,22.29
10063,1,credit_card,1,65.88
10064,1,credit_card,9,92.9
10065,1,credit_card,6,240.6
10066,1,credit_card,3,98.52
10067,1,credit_card,4,92.35
10068,1,credit_card,1,65.43
10069,1,boleto,1,61.73
10070,1,credit_card,1,84.81
10071,1,boleto,1,107.26
10072,1,credit_card,4,193.84
10073,1,credit_card,1,143.41
10074,1,credit_card,1,70.59
10075,1,credit_card,1,68.89
10076,1,credit_card,1,36.13
10077,1,credit_card,1,66.73
10078,1,credit_card,1,32.42
10079,1,credit_card,2,71.61
10080,1,credit_card,4,163.39
10081,1,credit_card,1,36.7
10082,1,credit_card,1,117.97
10083,1,boleto,1,146.49
10084,2,voucher,1,159.12
10085,1,credit_card,3,173.09
10086,1,credit_card,10,133.8
10087,1,credit_card,2,208.55
10088,1,credit_card,1,646.6
10089,1,credit_card,9,150.38
10090,1,debit_card,1,141.78
10091,1,boleto,1,43.31
10092,1,credit_card,3,246.49
10093,1,credit_card,3,186.39
10094,1,credit_card,3,54.68
10095,1,credit_card,1,48.21
10096,1,credit_card,2,116.95
10097,1,boleto,1,163.75
10098,1,boleto,1,55.29
10099,1,credit_card,1,42.26
10100,1,credit_card,5,107.29
10101,1,credit_card,1,370.6
10102,1,credit_card,2,25.19
10103,1,credit_card,6,106.85
10104,1,credit_card,2,238.41
10105,1,credit_card,2,69.14
10106,1,boleto,1,97.85
10107,1,credit_card,4,136.99
10108,1,boleto,1,111.62
10109,1,boleto,1,73.14
10110,1,credit_card,5,55.0
10111,1,boleto,1,47.44
10112,1,credit_card,1,61.1
10113,1,credit_card,8,82.23
10114,1,boleto,1,54.42
10115,1,boleto,1,26.77
10116,1,credit_card,1,54.03
10117,1,boleto,1,290.68
10118,1,credit_card,5,58.27
10119,1,boleto,1,29.71
10120,1,credit_card,1,91.23
10121,1,credit_card,2,156.25
10122,1,credit_card,3,111.82
10123,2,credit_card,2,22.34
10124,1,boleto,1,15.38
10125,1,boleto,1,124.83
10126,1,boleto,1,137.99
10127,1,boleto,1,145.07
10128,1,boleto,1,99.33
10129,1,credit_card,1,28.08
10130,1,debit_card,1,96.69
10131,1,boleto,1,293.77
10132,1,credit_card,1,60.23
10133,1,boleto,1,78.51
10134,1,credit_card,3,82.69
10135,1,credit_card,6,639.01
10136,1,boleto,1,27.01
10137,1,credit_card,1,79.11
10138,1,voucher,1,56.78
10139,1,credit_card,3,103.87
10140,1,boleto,1,108.72
10141,1,credit_card,1,82.48
10142,1,credit_card,1,155.14
10143,1,boleto,1,95.99
10144,1,credit_card,1,123.44
10145,1,boleto,1,137.99
10146,1,credit_card,4,138.74
10147,1,credit_card,9,477.71
10148,1,credit_card,2,94.58
10149,1,credit_card,2,285.78
10150,1,credit_card,4,323.82
10151,1,credit_card,1,34.05
10152,1,credit_card,1,268.04
10153,1,credit_card,4,222.97
10154,1,voucher,1,103.14
10155,1,credit_card,6,120.09
10156,1,boleto,1,43.09
10157,1,credit_card,2,149.08
10158,1,debit_card,1,136.46
10159,1,credit_card,1,85.7
10160,1,credit_card,4,193.45
10161,1,credit_card,3,37.77
10162,1,credit_card,8,565.5
10163,1,credit_card,2,157.95
10164,1,credit_card,1,16.29
10165,1,credit_card,3,64.77
10166,1,credit_card,3,66.68
10167,1,credit_card,4,129.78
10168,1,credit_card,3,68.32
10169,1,credit_card,3,36.62
10170,1,credit_card,5,64.14
10171,2,credit_card,2,210.76
10172,1,credit_card,6,159.03
10173,1,credit_card,1,77.89
10174,2,voucher,1,39.56
10175,2,voucher,1,5.35
10176,1,credit_card,6,103.55
10177,1,credit_card,7,70.04
10178,1,credit_card,5,119.4
10179,1,credit_card,3,32.6
10180,1,credit_card,4,195.13
10181,1,boleto,1,92.8
10182,1,voucher,1,327.47
10183,1,credit_card,6,279.98
10184,1,credit_card,4,41.84
10185,1,credit_card,5,88.42
10186,1,credit_card,3,88.62
10187,1,credit_card,1,86.15
10188,1,credit_card,4,59.34
10189,1,boleto,1,81.92
10190,1,boleto,1,260.56
10191,1,boleto,1,65.1
10192,1,credit_card,1,60.36
10193,1,voucher,1,200.38
10194,1,credit_card,3,66.11
10195,1,credit_card,1,43.62
10196,1,credit_card,2,107.88
10197,1,boleto,1,58.95
10198,1,credit_card,1,63.6
10199,1,credit_card,2,50.78
10200,1,credit_card,1,74.42
10201,1,boleto,1,31.38
10202,1,credit_card,2,169.61
10203,1,credit_card,8,88.62
10204,1,debit_card,1,118.93
10205,1,credit_card,6,70.91
10206,1,credit_card,1,26.38
10207,1,credit_card,5,324.29
10208,1,credit_card,1,52.13
10209,1,boleto,1,24.38
10210,1,credit_card,1,53.35
10211,1,credit_card,6,65.15
10212,1,credit_card,10,342.02
10213,1,credit_card,1,15.71
10214,1,boleto,1,44.38
10215,1,credit_card,3,110.34
10216,1,credit_card,4,80.52
10217,1,credit_card,1,69.71
10218,1,credit_card,8,410.51
10219,1,credit_card,6,354.2
10220,1,credit_card,2,77.57
10221,1,credit_card,2,263.23
10222,1,credit_card,1,28.99
10223,1,boleto,1,85.08
10224,1,credit_card,10,106.16
