,order_status,order_item_id,price,freight_value,final_price
26778,delivered,1,38.9,8.29,47.19
26779,delivered,1,82.9,44.38,127.28
26780,delivered,1,51.8,27.13,78.93
26781,delivered,1,69.5,14.66,84.16
26782,delivered,1,249.0,54.34,303.34
26783,delivered,1,339.99,17.14,357.13
26784,delivered,1,99.9,21.15,121.05
26785,delivered,2,99.9,21.15,121.05
26786,delivered,1,129.0,15.65,144.65
26787,shipped,1,19.95,14.1,34.05
26788,delivered,1,219.0,17.97,236.97
26789,delivered,1,89.9,22.56,112.46
26790,delivered,1,199.9,25.95,225.85
26791,delivered,1,474.89,46.07,520.96
26792,delivered,1,59.9,16.61,76.51
26793,delivered,1,24.9,9.09,33.99
26794,delivered,1,148.9,23.58,172.48
26795,delivered,1,122.99,16.83,139.82
26796,delivered,1,59.9,5.54,65.44
26797,delivered,2,69.9,13.85,83.75
26798,delivered,1,129.0,18.19,147.19
26799,delivered,1,79.0,16.99,95.99
26800,delivered,1,59.9,13.76,73.66
26801,delivered,1,110.0,15.52,125.52
26802,delivered,1,59.0,18.29,77.29
26803,delivered,2,59.0,18.29,77.29
26804,delivered,1,199.0,26.23,225.23
26805,delivered,1,37.0,18.36,55.36
26806,delivered,1,49.9,16.05,65.95
26807,delivered,2,49.9,16.05,65.95
26808,delivered,3,49.9,16.05,65.95
26809,delivered,1,19.83,11.85,31.68
26810,delivered,1,20.0,29.55,49.55
26811,delivered,1,37.99,8.72,46.71
26812,delivered,1,25.99,14.1,40.09
26813,delivered,1,13.99,14.1,28.09
26814,delivered,1,29.9,9.34,39.24
26815,delivered,1,37.5,28.75,66.25
26816,delivered,1,109.9,29.7,139.6
26817,delivered,1,169.99,12.92,182.91
26818,delivered,2,169.99,12.92,182.91
26819,delivered,1,99.99,15.91,115.9
26820,delivered,1,199.99,12.01,212.0
26821,delivered,1,69.5,14.66,84.16
26822,delivered,1,69.9,15.24,85.14
26823,delivered,1,38.9,19.46,58.36
26824,delivered,1,39.9,12.79,52.69
26825,delivered,1,29.0,15.23,44.23
26826,delivered,1,69.99,8.65,78.64
26827,delivered,1,54.0,14.55,68.55
26828,delivered,1,5.0,7.39,12.39
26829,delivered,1,230.0,26.45,256.45
26830,delivered,1,150.0,23.59,173.59
26831,delivered,1,87.97,27.57,115.54
26832,delivered,1,56.99,15.15,72.14
26833,shipped,1,299.99,10.29,310.28
26834,delivered,1,29.9,15.79,45.69
26835,delivered,1,48.9,11.74,60.64
26836,delivered,2,48.9,11.74,60.64
26837,delivered,1,90.0,23.43,113.43
26838,delivered,1,139.97,92.35,232.32
26839,delivered,1,760.0,10.87,770.87
26840,delivered,2,255.0,10.87,265.87
26841,delivered,1,129.99,15.66,145.65
26842,delivered,1,199.9,14.79,214.69
26843,delivered,1,99.0,19.39,118.39
26844,delivered,1,69.9,14.0,83.9
26845,delivered,2,69.9,14.0,83.9
26846,delivered,1,79.9,19.75,99.65
26847,delivered,1,43.99,17.6,61.59
26848,delivered,1,79.9,11.76,91.66
26849,delivered,1,39.9,17.63,57.53
26850,delivered,1,248.0,16.49,264.49
26851,delivered,1,39.9,8.29,48.19
26852,delivered,2,39.9,8.29,48.19
26853,delivered,1,33.89,15.1,48.99
26854,delivered,1,29.99,15.1,45.09
26855,delivered,2,29.99,15.1,45.09
26856,delivered,1,32.9,17.6,50.5
26857,delivered,1,39.9,15.79,55.69
26858,delivered,1,27.99,7.78,35.77
26859,delivered,1,79.99,7.82,87.81
26860,delivered,1,39.9,19.32,59.22
26861,delivered,1,249.9,125.14,375.04
26862,delivered,1,140.0,13.54,153.54
26863,delivered,1,29.9,8.37,38.27
26864,delivered,1,89.9,21.12,111.02
26865,delivered,1,109.9,18.34,128.24
26866,delivered,1,10.9,11.85,22.75
26867,delivered,2,10.9,11.85,22.75
26868,delivered,1,57.0,13.42,70.42
26869,shipped,1,89.9,15.38,105.28
26870,delivered,1,79.5,20.64,100.14
26871,delivered,1,134.0,18.82,152.82
26872,delivered,1,52.9,16.13,69.03
26873,delivered,2,52.9,16.13,69.03
26874,delivered,1,49.99,22.28,72.27
26875,delivered,1,22.0,15.25,37.25
26876,delivered,1,99.99,15.91,115.9
26877,delivered,1,119.99,17.09,137.08
26878,delivered,1,77.87,15.3,93.17
26879,delivered,2,77.87,15.3,93.17
26880,delivered,3,77.87,15.3,93.17
26881,delivered,1,129.9,27.38,157.28
26882,delivered,1,22.3,7.78,30.08
26883,delivered,1,82.99,17.83,100.82
26884,delivered,1,24.99,8.4,33.39
26885,delivered,1,122.99,13.3,136.29
26886,delivered,1,49.0,16.11,65.11
26887,delivered,1,18.9,14.1,33.0
26888,delivered,1,23.7,14.1,37.8
26889,delivered,1,95.15,13.22,108.37
26890,shipped,1,70.97,17.75,88.72
26891,delivered,1,103.9,11.35,115.25
26892,delivered,1,52.98,12.81,65.79
26893,delivered,1,30.79,17.92,48.71
26894,delivered,1,76.9,9.35,86.25
26895,delivered,1,59.9,8.27,68.17
26896,delivered,1,25.0,8.69,33.69
26897,delivered,1,15.12,13.47,28.59
26898,delivered,1,47.49,19.32,66.81
26899,delivered,1,28.9,15.1,44.0
26900,delivered,2,28.9,15.1,44.0
26901,delivered,1,129.0,25.55,154.55
26902,delivered,1,85.0,15.7,100.7
26903,delivered,1,79.9,25.11,105.01
26904,delivered,1,99.0,23.01,122.01
26905,delivered,1,45.0,16.11,61.11
26906,delivered,1,28.99,15.23,44.22
26907,delivered,1,32.0,19.41,51.41
26908,delivered,1,39.9,7.94,47.84
26909,delivered,1,79.99,14.31,94.3
26910,delivered,1,129.9,27.23,157.13
26911,shipped,1,49.98,7.39,57.37
26912,delivered,1,159.9,21.61,181.51
26913,delivered,1,49.8,12.18,61.98
26914,delivered,2,72.0,21.36,93.36
26915,delivered,1,79.0,24.63,103.63
26916,delivered,1,75.6,12.97,88.57
26917,shipped,1,89.49,15.38,104.87
26918,delivered,1,189.9,69.01,258.91
26919,delivered,1,49.9,16.11,66.01
26920,delivered,2,49.9,16.11,66.01
26921,delivered,1,164.99,25.29,190.28
26922,delivered,1,22.5,7.39,29.89
26923,delivered,1,118.7,9.34,128.04
26924,delivered,1,4.99,12.79,17.78
26925,delivered,2,4.99,12.79,17.78
26926,delivered,1,196.99,49.05,246.04
26927,delivered,2,196.99,49.05,246.04
26928,delivered,3,196.99,49.05,246.04
26929,delivered,4,196.99,49.05,246.04
26930,delivered,5,196.99,49.05,246.04
26931,delivered,1,279.9,28.04,307.94
26932,delivered,1,106.8,19.72,126.52
26933,delivered,1,269.9,12.51,282.41
26934,delivered,1,49.9,14.1,64.0
26935,delivered,1,89.0,13.64,102.64
26936,delivered,1,125.0,37.56,162.56
26937,delivered,1,410.0,28.95,438.95
26938,delivered,1,34.9,9.34,44.24
26939,delivered,1,42.0,34.15,76.15
26940,delivered,1,51.0,12.8,63.8
26941,delivered,1,109.9,21.57,131.47
26942,delivered,1,14.9,14.1,29.0
26943,delivered,1,99.9,13.36,113.26
26944,delivered,1,103.99,16.98,120.97
26945,delivered,1,39.9,15.56,55.46
26946,delivered,1,149.9,23.63,173.53
26947,delivered,1,49.0,11.85,60.85
26948,delivered,1,89.9,14.71,104.61
26949,delivered,1,97.0,15.72,112.72
26950,delivered,2,89.0,15.08,104.08
26951,delivered,1,89.9,17.88,107.78
26952,delivered,1,56.99,8.72,65.71
26953,delivered,1,199.9,17.59,217.49
26954,delivered,1,129.99,16.67,146.66
26955,delivered,1,1200.0,32.85,1232.85
26956,delivered,1,79.0,24.63,103.63
26957,delivered,1,62.4,15.88,78.28
26958,delivered,1,139.0,29.37,168.37
26959,delivered,1,114.9,8.34,123.24
26960,delivered,1,50.1,9.0,59.1
26961,delivered,2,50.1,9.0,59.1
26962,delivered,1,33.8,8.64,42.44
26963,delivered,1,196.0,16.13,212.13
26964,delivered,1,59.9,13.44,73.34
26965,delivered,2,59.9,13.44,73.34
26966,delivered,1,49.9,15.1,65.0
26967,delivered,2,49.9,15.1,65.0
26968,delivered,1,29.5,13.08,42.58
26969,delivered,1,49.0,22.93,71.93
26970,delivered,2,49.0,22.93,71.93
26971,delivered,1,39.9,8.88,48.78
26972,delivered,2,39.9,8.88,48.78
26973,delivered,1,69.9,20.99,90.89
26974,delivered,1,28.9,14.1,43.0
26975,delivered,1,38.59,15.1,53.69
26976,delivered,2,38.59,15.1,53.69
26977,delivered,3,38.59,15.1,53.69
26978,delivered,4,38.59,15.1,53.69
26979,delivered,5,38.59,15.1,53.69
26980,delivered,1,99.0,17.12,116.12
26981,delivered,1,29.89,19.4,49.29
26982,delivered,1,48.9,9.26,58.16
26983,delivered,1,75.0,13.89,88.89
26984,delivered,1,64.99,16.73,81.72
26985,delivered,1,65.0,15.2,80.2
26986,delivered,1,69.9,20.98,90.88
26987,delivered,1,68.99,7.78,76.77
26988,delivered,1,34.9,9.34,44.24
26989,delivered,1,49.99,15.23,65.22
26990,delivered,1,97.9,6.38,104.28
26991,delivered,2,85.9,11.47,97.37
26992,delivered,1,119.99,13.86,133.85
26993,delivered,1,110.0,38.99,148.99
26994,delivered,1,49.0,7.78,56.78
26995,delivered,1,59.9,15.17,75.07
26996,delivered,1,299.99,16.86,316.85
26997,delivered,1,228.0,26.88,254.88
26998,shipped,1,24.9,8.72,33.62
26999,shipped,2,24.9,8.72,33.62
27000,delivered,1,45.49,10.96,56.45
27001,delivered,1,26.9,16.11,43.01
27002,delivered,1,34.99,15.1,50.09
27003,delivered,1,229.04,33.89,262.93
27004,delivered,2,143.8,23.31,167.11
27005,delivered,1,59.9,15.17,75.07
27006,delivered,1,69.9,20.54,90.44
27007,delivered,1,277.0,14.28,291.28
27008,delivered,1,139.99,38.82,178.81
27009,delivered,2,139.99,38.82,178.81
27010,delivered,1,239.9,18.0,257.9
27011,delivered,1,21.9,15.1,37.0
27012,delivered,1,222.0,27.63,249.63
27013,delivered,2,222.0,27.63,249.63
27014,delivered,3,222.0,27.63,249.63
27015,delivered,1,79.8,16.75,96.55
27016,delivered,1,90.0,11.72,101.72
27017,delivered,1,1090.0,69.65,1159.65
27018,delivered,1,24.9,14.1,39.0
27019,delivered,1,99.0,20.25,119.25
27020,delivered,1,89.0,17.06,106.06
27021,delivered,1,77.9,11.17,89.07
27022,delivered,1,49.0,28.82,77.82
27023,delivered,1,35.9,15.11,51.01
27024,delivered,2,35.9,15.11,51.01
27025,delivered,1,1399.0,24.55,1423.55
27026,delivered,1,325.0,16.02,341.02
27027,delivered,1,29.99,11.85,41.84
27028,delivered,1,101.0,32.63,133.63
27029,delivered,1,69.9,26.03,95.93
27030,delivered,1,349.0,27.19,376.19
27031,delivered,1,219.99,15.29,235.28
27032,delivered,1,29.9,18.23,48.13
27033,delivered,1,70.9,8.27,79.17
27034,delivered,2,70.9,8.27,79.17
27035,delivered,1,114.99,15.91,130.9
27036,delivered,2,114.99,15.91,130.9
27037,delivered,1,117.0,66.03,183.03
27038,delivered,1,29.99,12.87,42.86
27039,delivered,1,229.9,19.49,249.39
27040,delivered,1,35.9,50.85,86.75
27041,delivered,1,64.99,35.44,100.43
27042,delivered,1,109.9,24.05,133.95
27043,delivered,1,49.9,22.97,72.87
27044,delivered,2,36.9,8.61,45.51
27045,delivered,1,69.9,12.83,82.73
27046,delivered,1,158.0,16.74,174.74
27047,delivered,1,859.9,14.18,874.08
27048,delivered,1,50.9,16.12,67.02
27049,delivered,1,88.9,12.75,101.65
27050,delivered,1,34.99,14.1,49.09
27051,delivered,1,169.9,19.29,189.19
27052,delivered,1,19.9,26.61,46.51
27053,delivered,1,16.99,15.1,32.09
27054,delivered,1,69.9,16.25,86.15
27055,delivered,1,30.5,7.78,38.28
27056,delivered,1,164.9,19.25,184.15
27057,delivered,1,178.5,9.44,187.94
27058,delivered,1,149.99,57.28,207.27
27059,delivered,1,53.9,42.44,96.34
27060,delivered,1,149.9,26.33,176.23
27061,delivered,1,19.99,12.48,32.47
27062,delivered,1,31.9,14.1,46.0
27063,delivered,1,141.57,49.14,190.71
27064,delivered,1,78.0,22.48,100.48
27065,delivered,1,5.49,7.87,13.36
27066,delivered,1,17.45,7.39,24.84
27067,delivered,1,104.99,25.47,130.46
27068,delivered,1,159.0,20.35,179.35
27069,delivered,1,159.8,19.0,178.8
27070,delivered,1,15.9,22.93,38.83
27071,delivered,2,15.9,22.93,38.83
27072,delivered,1,179.9,47.0,226.9
27073,delivered,1,149.9,18.18,168.08
27074,delivered,1,49.89,13.01,62.9
27075,delivered,1,204.0,16.28,220.28
27076,delivered,1,199.99,17.16,217.15
27077,delivered,1,18.99,10.96,29.95
27078,delivered,1,78.9,13.89,92.79
27079,delivered,1,52.9,15.12,68.02
27080,delivered,1,58.9,13.29,72.19
27081,delivered,1,89.99,19.93,109.92
27082,delivered,2,89.99,19.93,109.92
27083,delivered,3,89.99,19.93,109.92
27084,delivered,4,89.99,19.93,109.92
27085,delivered,5,89.99,19.93,109.92
27086,delivered,6,89.99,19.93,109.92
27087,delivered,1,59.99,15.86,75.85
27088,delivered,2,59.99,15.86,75.85
27089,delivered,1,49.9,15.98,65.88
27090,delivered,1,23.99,7.43,31.42
27091,delivered,1,149.9,8.3,158.2
27092,delivered,1,39.99,7.39,47.38
27093,delivered,2,39.99,7.39,47.38
27094,delivered,1,179.65,26.1,205.75
27095,delivered,1,23.9,16.6,40.5
27096,delivered,2,23.9,16.6,40.5
27097,delivered,3,23.9,16.6,40.5
27098,delivered,4,23.9,16.6,40.5
27099,delivered,1,133.9,18.19,152.09
27100,delivered,1,99.0,18.26,117.26
27101,delivered,1,12.99,7.39,20.38
27102,delivered,1,67.9,22.98,90.88
27103,delivered,1,89.9,11.83,101.73
27104,delivered,1,79.8,19.53,99.33
27105,delivered,1,168.0,19.28,187.28
27106,delivered,1,19.9,12.48,32.38
27107,delivered,1,19.9,14.22,34.12
27108,delivered,2,19.9,14.22,34.12
27109,delivered,3,19.9,7.11,27.01
27110,shipped,1,109.9,14.32,124.22
27111,delivered,1,48.0,9.09,57.09
27112,delivered,1,24.99,7.39,32.38
27113,delivered,1,146.9,19.31,166.21
27114,delivered,1,39.99,11.85,51.84
27115,delivered,1,179.9,97.07,276.97
27116,delivered,1,99.9,13.72,113.62
27117,delivered,1,99.9,9.05,108.95
27118,delivered,1,125.99,9.63,135.62
27119,delivered,1,65.06,16.22,81.28
27120,delivered,1,85.0,14.2,99.2
27121,delivered,2,85.0,14.2,99.2
27122,delivered,1,549.0,25.77,574.77
27123,delivered,1,152.0,9.45,161.45
27124,delivered,1,48.9,9.47,58.37
27125,delivered,1,79.99,68.13,148.12
27126,delivered,1,179.0,18.82,197.82
27127,delivered,1,32.1,11.85,43.95
27128,delivered,1,249.99,53.88,303.87
27129,delivered,1,139.9,29.38,169.28
27130,delivered,1,39.99,15.1,55.09
27131,delivered,1,45.0,60.41,105.41
27132,delivered,1,79.0,14.31,93.31
27133,delivered,1,122.99,14.61,137.6
27134,delivered,1,24.99,12.84,37.83
27135,delivered,1,69.99,15.25,85.24
27136,delivered,1,174.9,16.33,191.23
27137,delivered,1,79.98,48.29,128.27
27138,delivered,2,79.98,48.29,128.27
27139,delivered,3,79.99,24.15,104.14
27140,delivered,4,79.98,48.29,128.27
27141,delivered,5,79.99,24.15,104.14
27142,delivered,6,79.99,24.15,104.14
27143,delivered,1,818.9,12.99,831.89
27144,delivered,1,12.0,16.99,28.99
27145,delivered,2,12.0,13.21,25.21
27146,delivered,1,129.0,17.83,146.83
27147,delivered,1,99.9,16.95,116.85
27148,delivered,1,16.9,14.1,31.0
27149,delivered,2,16.9,14.1,31.0
27150,delivered,1,72.5,15.26,87.76
27151,delivered,2,72.5,15.26,87.76
27152,delivered,1,149.9,21.89,171.79
27153,delivered,1,69.0,7.78,76.78
27154,delivered,1,15.9,25.63,41.53
27155,delivered,1,79.9,17.81,97.71
27156,delivered,1,69.9,15.7,85.6
27157,delivered,1,39.9,15.11,55.01
27158,delivered,1,69.99,14.58,84.57
27159,delivered,2,69.99,14.58,84.57
27160,delivered,1,89.9,19.6,109.5
27161,delivered,1,212.4,25.84,238.24
27162,delivered,1,24.49,22.1,46.59
27163,delivered,2,24.49,22.1,46.59
27164,delivered,1,149.0,40.37,189.37
27165,delivered,1,21.2,19.06,40.26
27166,delivered,1,32.9,7.78,40.68
27167,delivered,1,79.49,15.31,94.8
27168,delivered,1,97.0,16.65,113.65
27169,delivered,1,139.0,23.29,162.29
27170,delivered,1,79.9,19.8,99.7
27171,delivered,1,14.9,18.23,33.13
27172,delivered,1,89.9,12.13,102.03
27173,delivered,1,90.0,15.38,105.38
27174,delivered,1,64.9,23.6,88.5
27175,delivered,1,155.87,101.7,257.57
27176,delivered,2,19.9,4.07,23.97
27177,delivered,3,90.9,40.68,131.58
27178,delivered,1,24.99,10.09,35.08
27179,delivered,1,81.99,12.91,94.9
27180,delivered,1,56.99,15.15,72.14
27181,delivered,1,153.0,33.52,186.52
27182,delivered,1,99.99,15.46,115.45
27183,delivered,1,59.9,22.13,82.03
27184,delivered,1,22.32,22.88,45.2
27185,delivered,1,27.4,15.1,42.5
27186,delivered,1,219.9,15.74,235.64
27187,delivered,1,44.99,19.23,64.22
27188,delivered,1,129.34,21.4,150.74
27189,delivered,1,279.99,22.45,302.44
27190,delivered,1,89.99,18.2,108.19
27191,delivered,1,299.99,21.59,321.58
27192,delivered,1,129.9,17.16,147.06
27193,delivered,1,65.0,14.2,79.2
27194,delivered,1,389.0,20.29,409.29
27195,delivered,1,53.9,17.63,71.53
27196,delivered,2,53.9,17.63,71.53
27197,delivered,3,53.9,17.63,71.53
27198,delivered,1,11.99,14.1,26.09
27199,delivered,1,35.99,8.72,44.71
27200,delivered,1,29.99,15.31,45.3
27201,delivered,1,118.0,22.54,140.54
27202,delivered,1,29.0,16.11,45.11
27203,delivered,2,29.0,16.11,45.11
27204,delivered,1,55.0,15.83,70.83
27205,delivered,1,93.9,10.16,104.06
27206,delivered,2,199.0,25.39,224.39
27207,delivered,1,149.9,17.7,167.6
27208,delivered,1,99.9,18.27,118.17
27209,delivered,1,99.89,14.87,114.76
27210,delivered,1,55.0,16.83,71.83
27211,delivered,1,49.6,8.72,58.32
27212,delivered,1,28.0,8.27,36.27
27213,delivered,1,159.9,13.56,173.46
27214,delivered,1,179.49,17.23,196.72
27215,delivered,1,19.9,8.3,28.2
27216,delivered,1,35.0,13.52,48.52
27217,delivered,2,35.0,13.52,48.52
27218,delivered,3,35.0,13.52,48.52
27219,delivered,1,39.9,16.11,56.01
27220,delivered,1,99.0,15.0,114.0
27221,delivered,1,153.4,22.78,176.18
27222,delivered,1,125.0,16.63,141.63
27223,delivered,1,35.9,7.39,43.29
27224,delivered,1,97.9,23.01,120.91
27225,delivered,1,1175.0,17.04,1192.04
27226,delivered,1,129.99,56.8,186.79
27227,delivered,1,139.0,53.32,192.32
27228,delivered,1,149.9,15.8,165.7
27229,delivered,1,79.99,13.73,93.72
27230,delivered,2,179.9,133.85,313.75
27231,delivered,3,79.99,13.73,93.72
27232,delivered,4,179.9,133.85,313.75
27233,delivered,5,79.99,13.73,93.72
27234,delivered,6,179.9,133.85,313.75
27235,delivered,7,79.99,13.73,93.72
27236,delivered,1,19.0,15.23,34.23
27237,delivered,1,35.9,16.32,52.22
27238,delivered,1,19.99,14.52,34.51
27239,delivered,1,6.5,18.23,24.73
27240,delivered,1,22.8,15.23,38.03
27241,delivered,1,129.99,16.67,146.66
27242,delivered,1,53.9,17.63,71.53
27243,delivered,1,120.0,42.9,162.9
27244,delivered,1,195.9,14.39,210.29
27245,delivered,1,69.9,18.59,88.49
27246,delivered,1,669.0,20.38,689.38
27247,delivered,1,49.39,16.11,65.5
27248,delivered,1,60.0,18.3,78.3
27249,delivered,1,21.9,16.11,38.01
27250,delivered,1,85.9,15.35,101.25
27251,delivered,1,65.0,7.72,72.72
27252,delivered,1,39.0,9.34,48.34
27253,delivered,1,9.99,8.88,18.87
27254,delivered,1,12.0,9.34,21.34
27255,delivered,1,21.99,15.1,37.09
27256,delivered,1,48.3,15.1,63.4
27257,delivered,1,327.49,37.42,364.91
27258,delivered,1,34.99,12.91,47.9
27259,delivered,1,60.0,13.78,73.78
27260,delivered,2,60.0,13.78,73.78
27261,delivered,3,60.0,13.78,73.78
27262,delivered,1,27.99,15.1,43.09
27263,delivered,1,89.9,19.6,109.5
27264,delivered,1,59.9,19.39,79.29
27265,delivered,1,18.45,11.39,29.84
27266,delivered,1,99.0,38.53,137.53
27267,delivered,1,84.0,15.34,99.34
27268,delivered,1,11.99,7.78,19.77
27269,delivered,1,53.99,11.88,65.87
27270,delivered,1,69.9,8.27,78.17
27271,delivered,1,20.9,12.81,33.71
27272,delivered,1,189.15,26.16,215.31
27273,delivered,1,1699.0,60.26,1759.26
27274,delivered,1,79.99,15.38,95.37
27275,delivered,1,89.9,26.93,116.83
27276,delivered,1,130.0,23.49,153.49
27277,delivered,1,48.9,14.08,62.98
27278,delivered,2,48.9,14.08,62.98
27279,delivered,1,348.9,20.32,369.22
27280,delivered,1,1100.0,20.82,1120.82
27281,delivered,2,1100.0,20.82,1120.82
27282,delivered,1,48.0,26.61,74.61
27283,delivered,1,99.99,25.54,125.53
27284,delivered,1,22.9,8.27,31.17
27285,delivered,1,219.9,17.69,237.59
27286,delivered,1,27.97,18.0,45.97
27287,delivered,1,135.0,18.92,153.92
27288,delivered,1,32.5,15.1,47.6
27289,delivered,1,7.99,7.39,15.38
27290,delivered,1,14.4,16.79,31.19
27291,delivered,1,79.9,38.83,118.73
27292,delivered,1,59.9,13.44,73.34
27293,delivered,2,59.9,13.44,73.34
27294,delivered,1,199.08,16.49,215.57
27295,delivered,1,79.9,15.31,95.21
27296,delivered,1,69.9,20.98,90.88
27297,delivered,1,69.9,26.79,96.69
27298,delivered,1,149.9,23.37,173.27
27299,delivered,1,64.9,14.2,79.1
27300,delivered,1,69.9,26.79,96.69
27301,delivered,1,95.0,25.48,120.48
27302,delivered,1,120.0,18.09,138.09
27303,delivered,1,159.9,27.66,187.56
27304,delivered,1,6.9,7.39,14.29
27305,delivered,1,149.0,15.79,164.79
27306,delivered,1,89.99,42.91,132.9
27307,delivered,1,43.9,17.6,61.5
27308,delivered,1,59.9,15.17,75.07
27309,delivered,1,66.99,15.57,82.56
27310,delivered,1,21.9,11.85,33.75
27311,delivered,1,74.99,25.58,100.57
27312,delivered,2,74.99,25.58,100.57
27313,delivered,1,49.9,15.1,65.0
27314,delivered,1,26.99,7.39,34.38
27315,delivered,1,76.0,12.03,88.03
27316,delivered,1,39.9,15.11,55.01
27317,delivered,1,10.99,10.96,21.95
27318,delivered,1,59.9,13.44,73.34
27319,delivered,1,99.0,8.46,107.46
27320,delivered,1,69.0,13.96,82.96
27321,delivered,1,229.99,58.38,288.37
27322,delivered,1,129.9,37.08,166.98
27323,delivered,1,169.99,8.21,178.2
27324,delivered,1,106.6,24.36,130.96
27325,delivered,2,106.6,24.36,130.96
27326,delivered,3,106.6,24.36,130.96
27327,delivered,1,76.9,15.3,92.2
27328,delivered,1,149.9,23.92,173.82
27329,delivered,1,64.9,19.69,84.59
27330,delivered,1,49.0,15.1,64.1
27331,delivered,1,49.9,17.6,67.5
27332,delivered,1,105.0,23.89,128.89
27333,delivered,1,59.55,17.67,77.22
27334,delivered,1,315.5,70.36,385.86
27335,delivered,1,39.99,11.85,51.84
27336,delivered,1,32.9,17.63,50.53
27337,delivered,1,29.9,15.1,45.0
27338,delivered,1,149.0,15.79,164.79
27339,delivered,1,35.0,15.1,50.1
27340,delivered,1,134.99,43.23,178.22
27341,delivered,1,56.89,15.16,72.05
27342,delivered,1,49.99,19.32,69.31
27343,delivered,1,935.0,33.93,968.93
27344,delivered,1,32.0,11.73,43.73
27345,delivered,1,46.69,17.92,64.61
27346,delivered,1,84.9,22.52,107.42
27347,delivered,1,49.0,18.24,67.24
27348,delivered,1,5.2,14.08,19.28
27349,delivered,2,5.2,14.08,19.28
27350,delivered,1,133.74,12.44,146.18
27351,delivered,1,64.99,27.51,92.5
27352,delivered,1,79.8,39.49,119.29
27353,delivered,1,89.99,23.43,113.42
27354,delivered,1,155.0,15.29,170.29
27355,delivered,1,79.9,12.9,92.8
27356,delivered,1,149.0,14.79,163.79
27357,delivered,1,58.0,16.66,74.66
27358,delivered,1,58.0,11.43,69.43
27359,delivered,1,59.9,16.18,76.08
27360,delivered,2,59.9,16.18,76.08
27361,delivered,1,189.0,48.45,237.45
27362,delivered,1,269.0,44.55,313.55
27363,delivered,1,239.0,15.84,254.84
27364,delivered,1,199.9,18.65,218.55
27365,delivered,1,69.0,8.11,77.11
27366,delivered,1,31.5,16.79,48.29
27367,delivered,1,118.9,18.91,137.81
27368,delivered,1,41.9,8.72,50.62
27369,delivered,1,31.9,12.48,44.38
27370,shipped,1,99.99,23.28,123.27
27371,delivered,1,45.9,15.56,61.46
27372,delivered,1,23.99,7.39,31.38
27373,delivered,1,62.4,12.88,75.28
27374,delivered,1,259.99,32.59,292.58
27375,delivered,1,215.0,21.48,236.48
